voltmean_24h;rotatemean_24h;pressuremean_24h;vibrationmean_24h;voltsd_24h;rotatesd_24h;pressuresd_24h;vibrationsd_24h;voltmean_5d;rotatemean_5d;pressuremean_5d;vibrationmean_5d;voltsd_5d;rotatesd_5d;pressuresd_5d;vibrationsd_5d
169.06;370.27;101.11;41.16;16.52;50.45;11.46;5.09;171.72;421.62;99.53;40.17;2.06;37.03;1.92;1.57
168.70;419.67;98.07;42.08;15.52;71.45;11.26;4.93;170.52;419.01;99.62;41.09;1.58;36.51;1.81;0.69
171.08;434.94;98.10;40.81;14.87;36.88;12.78;2.86;179.49;443.25;99.43;40.87;6.42;13.15;3.16;0.88
167.56;445.70;98.44;38.80;12.32;54.53;9.69;4.11;177.43;441.87;100.19;40.68;8.42;12.25;1.94;1.22
173.35;438.09;97.38;38.90;17.49;45.80;9.68;3.90;175.67;439.65;99.22;40.05;8.10;11.59;1.87;1.15
169.83;448.57;100.94;41.02;13.77;52.77;9.77;4.47;171.93;444.50;99.38;40.18;3.92;8.14;2.00;1.23
168.21;445.99;99.82;39.83;14.66;50.70;10.83;4.46;170.01;442.66;98.94;39.87;2.32;5.82;1.43;1.04
177.12;460.85;98.14;40.00;17.57;47.31;9.09;4.63;171.21;447.84;98.95;39.71;3.99;8.26;1.42;0.91
186.71;445.91;98.24;41.49;11.25;59.34;11.72;4.27;175.04;447.88;98.91;40.25;7.37;8.25;1.44;1.02
180.57;473.03;100.75;39.10;20.82;37.34;10.85;5.92;176.49;454.87;99.58;40.29;7.66;11.88;1.34;0.96
173.24;445.73;100.35;40.07;18.23;54.71;9.13;5.94;177.17;454.30;99.46;40.10;7.04;12.32;1.21;0.87
171.19;450.34;101.51;40.08;13.01;47.32;8.54;6.13;177.77;455.17;99.80;40.15;6.16;11.72;1.52;0.86
176.24;436.95;99.53;40.16;11.97;53.26;10.47;4.44;177.59;450.39;100.08;40.18;6.20;13.56;1.25;0.85
170.60;467.37;95.40;39.51;16.18;51.98;10.11;4.98;174.37;454.68;99.51;39.78;4.11;15.09;2.40;0.46
172.71;452.31;102.43;39.62;16.42;42.48;9.14;6.07;172.80;450.54;99.84;39.89;2.21;11.12;2.72;0.30
163.05;441.00;99.96;40.51;12.23;61.84;10.03;6.07;170.76;449.59;99.77;39.98;4.83;11.81;2.71;0.41
168.78;372.81;100.28;39.91;18.31;48.03;9.69;5.55;170.28;434.09;99.52;39.94;4.90;36.23;2.56;0.41
173.48;311.41;98.65;46.79;19.13;62.05;9.96;6.88;169.72;408.98;99.34;41.27;4.16;65.46;2.59;3.11
172.40;349.08;99.28;50.86;12.39;57.37;9.64;5.52;170.08;385.32;100.12;43.54;4.33;60.25;1.44;5.05
161.71;444.64;98.78;44.13;13.49;81.57;8.38;7.24;167.88;383.79;99.39;44.44;5.34;58.18;0.72;4.55
169.81;447.63;98.60;39.80;13.02;49.66;8.49;3.89;169.23;385.11;99.12;44.30;4.61;59.86;0.70;4.71
172.02;456.88;100.36;41.16;12.73;42.42;8.94;5.05;169.88;401.93;99.13;44.55;4.76;66.93;0.73;4.45
167.73;445.07;100.77;38.80;15.40;46.20;9.76;4.12;168.73;428.66;99.56;42.95;4.35;44.76;0.96;4.86
169.58;448.05;99.91;41.70;13.84;61.79;8.94;5.45;168.17;448.45;99.68;41.12;3.92;4.95;0.96;2.03
167.41;456.58;98.93;40.55;12.14;57.83;8.47;4.84;169.31;450.84;99.71;40.40;1.86;5.49;0.92;1.14
168.76;438.31;100.16;40.57;14.52;54.79;11.31;5.20;169.10;448.98;100.02;40.56;1.85;7.91;0.69;1.09
174.00;437.74;126.39;39.71;11.00;48.97;9.84;5.59;169.49;445.15;105.23;40.27;2.66;7.76;11.85;1.08
166.21;450.01;127.10;41.61;13.83;54.42;13.48;4.77;169.19;446.14;110.50;40.83;2.98;8.05;14.84;0.84
170.16;450.39;99.28;40.38;12.13;49.59;13.10;4.90;169.31;446.60;110.37;40.56;3.01;8.26;14.95;0.69
168.94;447.94;100.07;55.45;10.65;38.98;8.60;10.06;169.61;444.88;110.60;43.54;2.84;6.33;14.74;6.69
170.71;470.88;98.69;61.08;18.85;45.51;9.28;5.50;170.00;451.39;110.31;47.65;2.83;12.05;15.01;9.92
169.74;441.47;99.32;44.46;14.15;44.59;9.13;8.24;169.15;452.14;104.89;48.60;1.76;11.07;12.42;9.17
169.01;468.89;111.05;40.56;17.05;45.84;15.64;5.08;178.19;463.55;101.38;39.77;9.97;11.83;5.55;0.73
170.26;448.44;124.18;40.14;15.59;52.37;9.69;6.36;178.37;458.51;106.51;40.07;9.78;11.83;11.21;0.37
174.79;451.94;114.22;40.04;17.52;53.97;15.55;4.52;176.64;454.21;109.81;40.18;9.41;8.49;10.37;0.22
168.64;446.03;102.68;39.15;15.59;42.85;10.15;5.59;171.87;452.75;110.15;39.98;3.62;9.27;10.04;0.52
168.63;465.53;99.94;39.59;17.11;55.14;10.04;5.07;170.26;456.17;110.41;39.90;2.62;10.37;9.67;0.54
173.88;458.04;99.36;40.11;16.39;38.75;11.32;4.18;171.24;454.00;108.08;39.81;2.92;7.87;10.82;0.43
172.77;463.49;96.41;41.34;13.88;46.71;11.57;5.05;171.74;457.01;102.52;40.04;2.93;8.09;6.91;0.82
163.80;443.95;101.20;39.24;15.79;32.00;10.74;4.98;169.54;455.41;99.92;39.88;4.00;9.92;2.34;0.90
167.44;442.38;100.74;38.85;14.83;54.18;8.88;3.88;169.30;454.68;99.53;39.82;4.10;10.88;1.88;0.96
165.89;469.74;100.95;41.81;16.03;49.94;10.66;4.63;168.76;455.52;99.73;40.27;4.39;12.03;1.99;1.29
164.60;442.60;94.06;39.95;16.69;38.76;13.66;5.47;166.90;452.43;98.67;40.24;3.56;13.15;3.25;1.29
171.78;463.71;98.59;39.18;16.99;58.05;10.34;4.01;166.70;452.48;99.11;39.81;3.16;13.20;3.01;1.19
169.41;440.70;101.86;40.54;14.79;53.65;9.17;6.50;167.82;451.83;99.24;40.07;2.85;13.79;3.13;1.18
169.96;453.64;99.01;38.60;14.38;54.43;7.62;6.41;168.33;454.08;98.89;40.02;2.98;12.74;3.02;1.24
172.53;461.96;101.13;41.86;17.61;52.20;9.39;4.76;169.65;452.52;98.93;40.03;3.10;10.65;3.05;1.26
172.35;446.18;100.28;39.55;17.62;49.21;10.74;3.73;171.20;453.24;100.17;39.95;1.43;9.91;1.38;1.28
171.72;439.38;104.65;40.84;20.69;40.82;13.62;4.36;171.19;448.37;101.39;40.28;1.42;9.44;2.11;1.25
168.74;449.48;99.65;38.92;7.61;47.30;12.18;3.66;171.06;450.13;100.94;39.95;1.65;8.42;2.22;1.37
172.35;449.95;93.92;41.13;15.33;43.11;8.26;4.32;171.54;449.39;99.93;40.46;1.59;8.20;3.87;1.20
165.78;461.16;101.15;40.02;8.07;43.14;7.77;5.33;170.19;449.23;99.93;40.09;2.88;7.89;3.88;0.91
172.41;438.40;98.08;39.25;14.27;52.17;7.45;4.92;170.20;447.67;99.49;40.03;2.89;9.29;3.95;0.96
167.36;458.41;99.79;40.07;14.24;49.75;7.69;5.76;169.33;451.48;98.52;39.88;2.98;8.93;2.79;0.86
174.45;450.77;100.46;38.95;15.20;52.79;9.56;3.79;170.47;451.74;98.68;39.88;3.70;8.88;2.89;0.85
173.85;447.94;101.85;38.21;12.76;56.99;10.24;5.15;170.77;451.34;100.26;39.30;3.94;9.02;1.45;0.78
176.51;445.51;100.75;41.62;15.60;35.60;6.59;6.30;172.92;448.21;100.19;39.62;3.44;7.31;1.40;1.31
177.67;444.43;96.96;41.06;14.31;45.64;9.11;4.42;173.97;449.41;99.96;39.98;4.00;5.59;1.84;1.42
174.09;470.55;101.85;40.32;14.92;50.63;11.22;5.81;175.31;451.84;100.38;40.03;1.69;10.74;2.01;1.43
170.85;448.85;101.40;42.91;14.70;59.30;10.89;5.49;174.60;451.45;100.57;40.82;2.64;10.82;2.06;1.74
173.15;448.13;100.25;40.32;13.71;46.71;12.54;5.35;174.46;451.49;100.24;41.25;2.71;10.81;1.93;1.08
168.01;455.71;99.24;40.82;16.32;51.94;11.84;4.19;172.76;453.53;99.94;41.09;3.62;10.35;1.95;1.07
166.69;447.11;98.64;40.02;16.04;49.29;10.63;5.78;170.56;454.07;100.28;40.88;3.19;9.81;1.37;1.17
169.95;441.17;96.92;39.11;14.73;55.72;9.77;4.91;169.73;448.19;99.29;40.64;2.51;5.18;1.69;1.41
168.51;428.40;104.69;39.39;15.54;59.70;7.24;5.50;169.26;444.10;99.95;39.93;2.47;10.19;2.91;0.69
166.04;456.33;97.73;40.32;12.21;52.76;11.96;5.35;167.84;445.74;99.44;39.93;1.54;11.56;3.06;0.69
167.83;447.12;103.76;39.79;12.55;61.16;6.08;4.67;167.80;444.03;100.35;39.73;1.54;10.28;3.61;0.48
172.32;446.63;94.84;39.47;16.95;47.98;9.87;5.28;168.93;443.93;99.59;39.62;2.36;10.25;4.37;0.46
171.99;459.86;95.62;39.24;20.70;40.32;8.50;4.75;169.34;447.67;99.33;39.64;2.73;12.21;4.61;0.43
169.47;446.38;99.75;39.52;21.43;33.94;8.81;6.02;169.53;451.26;98.34;39.67;2.69;6.36;3.58;0.41
168.04;451.18;98.28;40.51;15.50;52.61;11.85;5.76;169.93;450.24;98.45;39.71;2.13;5.72;3.57;0.49
171.46;450.65;98.21;40.31;20.19;53.02;11.27;4.12;170.66;450.94;97.34;39.81;1.83;5.45;2.04;0.56
170.17;424.37;99.92;40.10;12.42;56.62;10.96;5.13;170.22;446.49;98.36;39.94;1.58;13.30;1.73;0.54
167.97;455.66;101.42;39.95;12.64;46.27;10.90;5.38;169.42;445.65;99.52;40.08;1.48;12.34;1.33;0.38
167.22;451.78;100.44;42.37;12.71;59.00;12.91;4.81;168.97;446.73;99.65;40.65;1.77;12.65;1.39;0.98
169.21;435.99;100.14;40.61;18.87;53.26;8.78;5.09;169.21;443.69;100.03;40.67;1.69;13.13;1.16;0.98
170.20;461.90;97.15;41.99;18.71;58.66;10.95;5.94;168.95;445.94;99.81;41.00;1.33;15.39;1.60;1.11
175.43;455.46;98.91;40.28;18.96;41.88;13.71;4.70;170.01;452.16;99.61;41.04;3.24;9.74;1.64;1.07
168.90;439.31;99.75;39.96;12.62;49.84;9.26;5.18;170.19;448.89;99.28;41.04;3.12;10.94;1.32;1.07
173.75;446.73;100.16;40.56;14.83;36.45;9.53;5.16;171.50;447.88;99.22;40.68;2.92;10.84;1.27;0.78
172.19;469.45;98.68;40.99;14.58;62.33;11.00;4.02;172.09;454.57;98.93;40.76;2.63;11.94;1.16;0.79
167.50;448.45;101.59;41.01;17.43;58.94;12.79;4.87;171.55;451.88;99.82;40.56;3.31;11.38;1.16;0.45
174.85;443.54;100.66;40.38;14.79;51.97;6.24;6.54;171.44;449.50;100.17;40.58;3.14;11.68;1.08;0.44
171.77;447.47;100.73;38.80;17.61;57.03;10.51;5.26;172.01;451.13;100.36;40.35;2.81;10.40;1.07;0.91
167.06;457.60;100.23;45.33;14.40;51.52;10.00;6.90;170.67;453.30;100.38;41.30;3.32;10.39;1.07;2.42
173.43;449.67;100.66;50.52;13.37;48.38;9.67;5.30;170.92;449.35;100.77;43.21;3.50;5.15;0.50;4.75
169.44;428.90;97.11;44.80;15.12;43.98;10.10;7.07;171.31;445.44;99.88;43.96;3.12;10.57;1.56;4.61
163.97;441.94;104.24;40.74;16.45;40.17;7.05;5.42;169.13;445.12;100.59;44.04;3.75;10.67;2.53;4.54
167.38;430.39;97.35;39.01;17.85;40.71;10.70;4.39;168.26;441.70;99.92;44.08;3.49;12.33;2.91;4.48
174.75;453.45;101.21;39.57;15.19;41.57;9.50;3.90;169.79;440.87;100.11;42.93;4.41;11.07;2.97;4.81
168.68;458.19;99.41;40.02;13.01;49.24;10.22;4.49;168.84;442.57;99.86;40.83;3.91;13.21;2.96;2.31
174.08;452.01;100.24;39.13;12.43;48.62;10.85;4.78;169.77;447.20;100.49;39.69;4.58;11.10;2.53;0.71
163.03;452.83;99.60;39.94;14.35;40.78;8.97;2.91;169.58;449.37;99.56;39.53;4.89;10.88;1.42;0.46
171.30;458.04;95.63;38.99;14.15;41.66;7.25;4.08;170.37;454.90;99.22;39.53;4.76;2.98;2.13;0.46
167.14;436.40;99.53;41.03;16.26;42.22;13.59;4.28;168.85;451.49;98.88;39.82;4.19;8.91;1.85;0.82
170.06;458.73;96.43;39.95;14.81;65.44;11.49;4.73;169.12;451.60;98.29;39.81;4.22;9.01;2.10;0.82
173.35;450.84;101.27;41.05;8.94;50.85;11.91;5.41;168.98;451.37;98.49;40.19;4.01;9.01;2.37;0.87
174.51;453.11;97.22;39.70;13.84;49.89;9.96;3.90;171.27;451.42;98.02;40.14;2.88;9.03;2.33;0.89
175.40;454.76;93.90;39.47;17.39;36.74;10.16;3.45;172.09;450.77;97.67;40.24;3.42;8.53;2.84;0.75
166.68;447.97;97.17;40.42;14.79;33.27;8.51;5.46;172.00;453.08;97.20;40.12;3.59;4.06;2.65;0.63
172.76;437.87;97.74;40.34;13.63;47.12;9.47;3.32;172.54;448.91;97.46;40.19;3.43;6.68;2.62;0.63
168.21;439.03;95.24;40.41;15.48;59.91;12.20;4.44;171.51;446.55;96.25;40.07;3.87;7.82;1.62;0.45
170.84;455.99;98.00;41.40;13.12;59.51;10.17;4.18;170.78;447.12;96.41;40.41;3.49;8.50;1.77;0.69
172.67;436.43;122.87;40.30;16.80;57.10;12.66;4.09;170.23;443.46;102.21;40.57;2.71;8.33;11.60;0.46
169.06;443.96;122.73;41.81;13.13;49.27;11.44;5.33;170.71;442.65;107.32;40.85;2.06;7.97;14.18;0.70
166.84;424.95;105.56;38.42;16.65;41.68;16.79;4.08;169.52;440.07;108.88;40.47;2.28;11.31;13.26;1.31
170.13;367.69;99.96;40.33;21.37;48.39;10.05;5.50;169.91;425.80;109.83;40.45;2.16;34.39;12.17;1.31
168.41;353.75;98.90;39.46;18.01;50.90;10.75;5.20;169.42;405.36;110.00;40.06;2.17;41.60;11.95;1.25
167.05;450.80;98.52;41.14;15.91;47.12;9.76;4.77;168.30;408.23;105.13;40.23;1.38;44.67;10.24;1.34
170.66;475.06;99.35;39.19;15.91;50.68;10.23;4.95;168.62;414.45;100.46;39.71;1.74;52.38;2.90;1.05
168.53;460.98;102.43;39.86;14.95;35.82;9.57;5.60;168.96;421.66;99.83;40.00;1.45;56.51;1.55;0.77
172.18;449.53;95.94;39.83;18.82;46.76;8.76;3.97;169.37;438.03;99.03;39.90;2.03;48.21;2.32;0.75
173.18;467.23;100.42;40.08;12.80;44.93;9.57;5.07;170.32;460.72;99.33;40.02;2.53;10.86;2.39;0.71
166.97;445.05;100.46;40.10;12.82;55.80;9.95;4.79;170.30;459.57;99.72;39.81;2.56;12.37;2.39;0.37
168.08;447.95;94.63;38.37;12.24;61.77;8.95;3.61;169.79;454.15;98.78;39.65;2.72;9.49;3.32;0.73
175.03;464.42;101.63;39.85;12.08;44.85;9.01;4.89;171.09;454.84;98.62;39.64;3.43;10.21;3.11;0.72
167.77;443.83;100.67;39.47;17.50;47.34;9.81;4.72;170.20;453.70;99.56;39.57;3.64;11.22;2.80;0.72
167.57;462.22;98.23;40.45;16.03;74.41;8.98;5.22;169.08;452.69;99.13;39.65;3.35;9.85;2.80;0.80
169.87;446.85;97.29;39.30;14.26;44.65;8.87;4.98;169.66;453.05;98.49;39.49;3.13;9.53;2.78;0.77
185.96;399.37;98.06;40.33;18.89;61.67;10.28;3.45;173.24;443.34;99.18;39.88;7.72;26.20;1.87;0.51
191.55;362.57;97.73;39.86;12.02;56.03;9.70;4.71;176.54;422.97;98.40;39.88;11.36;41.08;1.32;0.51
176.38;432.44;100.40;40.17;17.67;60.47;10.10;5.02;178.27;420.69;98.34;40.02;10.30;39.94;1.20;0.46
167.22;439.51;98.08;39.07;15.04;60.43;9.41;5.08;169.31;420.76;98.44;39.78;4.06;33.45;1.33;1.11
172.07;443.52;99.44;41.59;14.26;67.14;12.39;4.09;170.40;417.08;98.98;39.90;3.88;28.43;0.95;1.29
167.87;459.35;102.32;39.37;10.23;39.15;8.59;5.32;169.95;431.65;99.68;39.99;4.04;27.49;1.75;1.22
171.36;457.80;100.90;40.41;15.73;42.69;10.33;5.39;170.92;445.93;100.22;39.87;3.57;12.63;1.59;1.12
172.53;444.06;95.88;39.41;15.33;47.93;10.02;6.00;170.21;448.85;99.33;39.97;2.48;9.07;2.49;1.04
160.28;471.14;95.98;40.98;15.06;41.54;9.81;4.97;168.82;455.17;98.90;40.35;5.11;11.60;2.90;0.97
169.79;451.21;102.92;40.33;12.58;52.68;7.72;3.06;168.37;456.71;99.60;40.10;4.85;10.08;3.43;0.69
172.46;447.43;99.12;41.01;17.16;38.40;8.84;5.86;169.28;454.33;98.96;40.43;5.15;10.69;3.08;0.65
171.60;449.60;98.62;39.94;13.86;58.20;10.95;4.69;169.33;452.69;98.50;40.33;5.18;10.66;2.88;0.69
173.27;463.23;99.85;39.60;12.16;54.00;8.87;4.61;169.48;456.52;99.30;40.37;5.30;10.22;2.50;0.63
168.78;457.92;99.65;39.29;11.63;37.29;9.06;5.27;171.18;453.88;100.03;40.03;1.86;6.54;1.68;0.67
171.67;454.11;102.88;39.20;13.81;45.19;10.30;5.09;171.55;454.46;100.02;39.81;1.70;6.37;1.67;0.73
164.97;446.44;95.81;38.21;17.17;43.82;11.21;4.88;170.06;454.26;99.36;39.25;3.27;6.65;2.55;0.65
175.14;457.13;99.27;39.97;15.42;44.91;9.92;4.71;170.77;455.77;99.49;39.25;3.99;6.16;2.51;0.66
170.33;452.61;100.62;38.99;11.57;47.61;9.29;5.40;170.18;453.64;99.64;39.13;3.74;4.57;2.56;0.63
166.43;457.13;101.06;38.63;16.38;40.28;9.78;4.41;169.71;453.48;99.93;39.00;4.09;4.40;2.64;0.66
167.35;446.52;100.93;41.49;12.47;54.92;8.43;4.81;168.84;451.97;99.53;39.46;4.03;5.34;2.20;1.31
171.31;436.79;97.37;41.00;14.02;57.40;12.13;4.34;170.11;450.03;99.85;40.01;3.46;8.59;1.56;1.24
168.76;437.13;96.74;39.24;18.98;46.42;10.98;5.15;168.84;446.03;99.34;39.87;2.02;9.10;2.10;1.29
165.61;453.11;99.29;39.59;14.91;37.05;8.00;4.99;167.89;446.13;99.08;39.99;2.24;9.20;1.98;1.21
169.46;460.85;99.36;40.95;15.36;40.66;10.65;4.78;168.50;446.88;98.74;40.45;2.15;10.38;1.68;0.98
172.85;450.01;102.55;40.37;14.22;36.68;10.85;5.88;169.60;447.58;99.06;40.23;2.74;10.47;2.26;0.80
172.02;448.69;99.81;40.75;14.61;47.71;9.04;5.01;169.74;449.96;99.55;40.18;2.87;8.59;2.06;0.74
167.70;442.74;98.70;39.66;14.91;53.60;10.46;5.80;169.53;451.08;99.94;40.26;3.00;6.63;1.51;0.62
170.91;454.76;98.72;40.63;17.40;55.05;12.30;4.89;170.59;451.41;99.83;40.47;2.06;6.80;1.59;0.50
170.40;448.00;104.08;40.19;11.75;52.85;9.81;4.94;170.77;448.84;100.77;40.32;1.97;4.31;2.42;0.43
170.49;455.05;98.23;39.52;17.20;56.59;10.44;4.68;170.30;449.85;99.91;40.15;1.59;5.16;2.40;0.56
166.05;464.13;98.92;38.95;15.84;39.40;8.48;4.78;169.11;452.94;99.73;39.79;2.13;8.08;2.44;0.64
175.96;457.86;102.37;39.17;17.28;50.87;8.45;5.27;170.76;455.96;100.47;39.69;3.52;5.83;2.60;0.70
171.12;456.45;100.69;40.73;16.06;52.52;11.22;5.90;170.80;456.30;100.86;39.71;3.52;5.79;2.42;0.74
170.40;449.74;95.43;38.05;16.96;54.07;8.95;4.07;170.80;456.65;99.13;39.29;3.52;5.19;2.62;0.97
178.58;458.91;100.90;39.70;13.07;51.56;12.32;4.86;172.42;457.42;99.66;39.32;4.92;5.18;2.66;0.99
164.94;437.93;97.77;39.64;15.38;51.59;11.76;4.56;172.20;452.18;99.43;39.46;5.29;8.73;2.79;0.97
168.92;450.89;97.55;40.51;14.17;64.25;9.67;5.50;170.79;450.78;98.47;39.73;4.97;8.13;2.31;1.05
169.66;452.19;99.32;40.54;15.05;42.25;10.00;4.75;170.50;449.93;98.20;39.69;4.99;7.59;2.05;1.01
173.03;439.30;99.83;40.21;12.98;56.97;10.00;5.03;171.02;447.84;99.08;40.12;5.11;8.97;1.41;0.43
159.92;440.65;98.71;40.21;13.44;42.32;7.03;4.84;167.29;444.19;98.64;40.22;5.03;6.79;0.98;0.36
168.48;468.53;99.35;41.01;15.01;54.50;9.30;6.46;168.00;450.31;98.95;40.49;4.86;11.73;0.88;0.33
168.77;439.67;97.58;38.87;11.94;37.96;11.54;4.94;167.97;448.07;98.96;40.17;4.85;12.63;0.87;0.80
171.16;451.04;100.42;41.09;15.35;52.76;7.64;5.46;168.27;447.84;99.18;40.28;5.03;12.55;1.09;0.89
171.74;449.81;99.52;38.99;13.80;32.48;9.28;4.13;168.02;449.94;99.12;40.03;4.75;11.60;1.05;1.07
170.82;438.52;100.13;39.22;17.63;45.23;7.72;5.39;170.20;449.51;99.40;39.83;1.47;12.06;1.11;1.12
166.47;455.25;99.66;41.18;16.32;35.15;10.88;4.75;169.79;446.86;99.46;39.87;2.17;7.38;1.11;1.16
169.91;450.35;97.58;39.19;12.64;58.53;7.93;4.07;170.02;448.99;99.46;39.93;2.09;6.23;1.11;1.10
169.50;446.15;96.30;44.61;18.61;39.39;9.08;8.29;169.69;448.02;98.64;40.64;1.99;6.22;1.63;2.39
171.25;446.73;96.95;49.66;17.33;41.74;8.19;4.86;169.59;447.40;98.12;42.77;1.88;6.14;1.69;4.44
167.06;417.67;97.86;45.69;14.22;42.33;9.52;7.71;168.84;443.23;97.67;44.07;2.01;14.74;1.26;4.07
171.25;449.01;100.86;38.82;12.53;45.81;12.80;4.35;169.79;441.98;97.91;43.59;1.72;13.70;1.76;4.59
169.48;467.06;100.69;40.17;13.84;53.02;9.35;5.10;169.71;445.33;98.53;43.79;1.72;17.70;2.12;4.38
171.76;443.24;98.47;39.88;16.22;40.59;8.43;4.52;170.16;444.74;98.96;42.84;1.94;17.72;1.74;4.66
168.72;448.56;101.39;39.38;12.31;49.37;8.04;5.41;169.65;445.11;99.85;40.79;1.91;17.79;1.58;2.79
166.28;468.13;101.16;40.85;10.73;53.39;11.51;5.74;169.50;455.20;100.51;39.82;2.19;11.55;1.18;0.77
173.24;451.24;99.84;40.91;17.45;44.88;9.72;4.12;169.89;455.65;100.31;40.24;2.71;11.29;1.19;0.65
171.62;440.18;98.17;37.71;14.59;46.93;8.04;5.20;170.32;450.27;99.81;39.75;2.79;10.89;1.48;1.31
167.66;446.43;98.30;39.88;16.20;51.20;7.39;3.35;169.50;450.91;99.77;39.75;2.86;10.46;1.52;1.31
169.73;442.31;102.31;39.92;16.08;45.22;11.25;3.99;169.70;449.66;99.96;39.85;2.83;11.16;1.80;1.30
170.31;454.97;97.88;41.50;15.81;37.02;11.68;4.67;170.51;447.02;99.30;39.98;2.09;6.13;1.85;1.44
168.54;430.27;97.98;40.92;13.83;57.11;12.06;5.52;169.57;442.83;98.93;39.99;1.54;9.02;1.90;1.45
176.02;462.84;98.87;39.43;15.58;65.83;7.61;4.91;170.45;447.36;99.07;40.33;3.28;12.41;1.85;0.85
171.10;461.32;99.32;42.20;14.89;60.03;9.59;5.21;171.14;450.34;99.27;40.79;2.88;13.84;1.80;1.13
169.21;458.50;97.11;40.38;18.34;51.73;8.76;4.32;171.03;453.58;98.23;40.89;2.95;13.37;0.87;1.06
173.77;453.50;100.84;41.29;17.37;41.85;10.29;4.67;171.73;453.29;98.83;40.85;3.14;13.35;1.41;1.03
171.38;461.29;99.06;39.90;16.03;44.99;9.45;5.95;172.30;459.49;99.04;40.64;2.64;3.70;1.33;1.11
174.13;449.96;100.69;39.22;14.30;52.29;10.94;4.47;171.92;456.92;99.40;40.60;2.04;5.03;1.51;1.17
170.36;450.24;102.24;39.92;16.20;51.56;7.10;5.18;171.77;454.70;99.99;40.14;2.14;5.04;1.97;0.76
171.21;460.80;98.64;41.62;13.65;51.06;10.55;6.66;172.17;455.16;100.29;40.39;1.68;5.55;1.46;1.02
170.17;446.87;102.56;41.18;16.39;36.51;8.12;4.48;171.45;453.83;100.64;40.37;1.59;6.72;1.79;0.99
172.55;460.13;96.23;40.61;15.57;53.10;10.54;5.36;171.69;453.60;100.07;40.51;1.66;6.41;2.65;0.96
172.11;455.55;95.89;40.26;15.10;40.69;9.36;4.14;171.28;454.72;99.11;40.72;1.04;6.10;3.19;0.69
173.41;432.07;100.20;41.48;16.51;56.77;11.05;6.10;171.89;451.08;98.71;41.03;1.24;12.00;2.79;0.58
170.10;459.52;100.96;39.26;15.86;49.56;11.27;4.63;171.67;450.83;99.17;40.56;1.48;11.75;2.96;0.87
173.59;437.19;97.80;40.04;18.63;63.01;9.96;6.18;172.35;448.89;98.22;40.33;1.40;13.26;2.29;0.81
173.89;448.47;104.46;48.39;10.03;38.55;12.33;7.05;172.62;446.56;99.86;41.88;1.57;11.73;3.26;3.73
166.94;467.89;101.18;48.86;16.48;49.58;8.09;4.30;171.58;449.03;100.92;43.60;3.02;14.95;2.39;4.66
166.50;444.68;99.25;41.78;17.14;48.31;12.88;7.27;170.20;451.55;100.73;43.67;3.51;12.18;2.50;4.62
171.82;454.42;100.77;41.10;17.49;47.62;11.75;4.99;170.48;414.00;99.73;39.99;2.33;35.62;1.62;1.12
173.50;465.68;97.68;38.22;15.35;52.52;11.28;4.39;170.89;420.01;99.71;39.66;2.70;42.12;1.65;1.38
169.72;465.60;98.39;40.29;13.71;47.92;10.56;5.47;170.47;435.89;99.69;39.91;2.68;41.14;1.67;1.35
168.68;447.61;100.86;39.34;17.44;62.01;11.45;5.38;170.94;451.72;99.89;40.02;1.87;16.66;1.75;1.25
168.93;463.78;104.95;40.41;16.11;54.70;9.13;4.25;170.53;459.42;100.53;39.87;2.07;8.08;2.85;1.12
170.13;444.08;98.63;38.75;13.52;40.28;10.93;4.94;170.19;457.35;100.10;39.40;1.94;10.61;2.96;0.95
171.94;434.69;96.75;41.30;14.81;53.10;9.68;4.66;169.88;451.15;99.92;40.02;1.29;13.25;3.17;0.99
165.80;458.99;96.50;40.31;13.86;41.69;8.88;5.25;169.10;449.83;99.54;40.02;2.25;11.68;3.50;0.99
168.39;449.38;97.81;39.09;14.29;61.87;8.87;5.38;169.04;450.18;98.93;39.97;2.26;11.63;3.47;1.04
168.77;430.59;100.17;39.60;15.16;31.68;7.64;6.02;169.01;443.55;97.97;39.81;2.27;11.39;1.50;1.02
169.54;436.28;99.21;41.37;15.38;53.63;8.29;5.91;168.89;441.99;98.09;40.33;2.21;11.83;1.58;1.01
172.57;440.41;102.15;41.36;10.92;49.16;8.69;5.31;169.02;443.13;99.17;40.34;2.43;11.21;2.17;1.03
167.13;471.18;97.33;40.36;11.60;44.43;10.58;4.13;169.28;445.57;99.33;40.36;2.04;15.87;1.94;1.03
168.52;452.56;99.36;38.59;14.04;58.97;9.63;4.89;169.31;446.21;99.65;40.26;2.02;16.13;1.75;1.19
175.40;452.44;99.57;40.55;13.11;53.06;11.43;6.65;170.63;450.57;99.53;40.44;3.33;13.60;1.72;1.14
170.15;440.56;100.26;40.01;15.31;53.95;10.01;4.62;170.75;451.43;99.73;40.17;3.29;12.57;1.74;1.02
166.88;454.52;103.09;39.47;16.87;48.31;8.30;5.48;169.62;454.25;99.92;39.79;3.49;10.96;2.08;0.79
169.90;439.40;100.65;40.89;14.29;50.69;10.83;5.92;170.17;447.90;100.59;39.90;3.20;7.28;1.49;0.91
180.46;454.79;101.84;40.10;14.28;52.95;6.14;4.63;172.56;448.34;101.08;40.20;5.38;7.70;1.39;0.54
